checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
100,47,neural,1,but,but,84,84,84,True,3,4,49,"[{""word"": ""but"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""and"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""too"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""early"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""long"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,0
100,47,neural,2,somehow,bronze-colored,95,95,95,True,4,5,38,"[{""word"": ""bronze-colored"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""tasted"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""be"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ought"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""horses"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,84,84,0
100,47,neural,3,we,hair,86,86,86,True,3,5,44,"[{""word"": ""hair"", ""timed_overlap"": 3, ""column_overlap"": 5}, {""word"": ""thing"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""you"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""things"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""thou"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,95,95,0
100,47,neural,4,do,should,92,92,92,True,2,4,42,"[{""word"": ""should"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""drew"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""common"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""brave"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""sure"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,86,86,0
100,48,neural,1,leafy,leafy,68,68,68,True,4,4,54,"[{""word"": ""leafy"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""grown"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Oh"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""finish"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""planned"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,37,10,0
100,48,neural,2,branch,pile,76,76,76,True,3,3,40,"[{""word"": ""pile"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Well"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""if"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""girl"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lot"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,68,68,0
100,48,neural,3,and,of,87,87,87,True,2,2,36,"[{""word"": ""of"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""there"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""full"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""poor"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Johnny"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,76,76,0
100,48,neural,4,look,skins,83,83,83,True,2,3,37,"[{""word"": ""skins"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Johnny"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""n't"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""were"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""lie"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,87,87,0
100,49,neural,1,'s,'s,69,69,69,True,6,6,43,"[{""word"": ""'s"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""Aunt"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""fall"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""tracks"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Oh"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,10,0
100,49,neural,2,very,chop,84,84,84,True,3,3,51,"[{""word"": ""chop"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""the"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""six"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""ruin"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""so"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,69,69,0
100,49,neural,3,nice,said,84,84,84,True,4,4,28,"[{""word"": ""said"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""beneath"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""price"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Miss"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""off"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,84,84,0
100,49,neural,4,to,so,89,89,89,True,3,3,41,"[{""word"": ""so"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""ride"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""drunk"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Molly"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""amiss"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,84,84,0
100,50,neural,1,value,value,67,67,67,True,5,5,45,"[{""word"": ""value"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""great"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""sensible"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""had"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""that"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,0
100,50,neural,2,on,girl,68,68,68,True,5,6,55,"[{""word"": ""girl"", ""timed_overlap"": 5, ""column_overlap"": 6}, {""word"": ""with"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""on"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pile"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lord"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,67,67,0
100,50,neural,3,beauty,of,84,84,84,True,6,7,49,"[{""word"": ""of"", ""timed_overlap"": 6, ""column_overlap"": 7}, {""word"": ""well"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""wind"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,68,68,0
100,50,neural,4,",",price,85,85,85,True,2,4,40,"[{""word"": ""price"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Dick"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Johnny"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""about"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""had"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,84,84,0
100,51,neural,1,highness,highness,15,15,15,True,8,8,44,"[{""word"": ""highness"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""now"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""jealousy"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""run"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Bill"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,0
100,51,neural,2,mean,mean,21,21,21,True,8,8,43,"[{""word"": ""mean"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""'"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""only"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Her"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""There"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,15,15,0
100,51,neural,3,to,to,52,52,52,True,4,4,41,"[{""word"": ""to"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""He"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""on"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""treat"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Elder"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,21,21,0
100,51,neural,4,treat,much,62,62,62,True,2,2,46,"[{""word"": ""much"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""grass"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""up"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""do"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Jack"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,52,52,0
100,52,neural,1,drug-vendor,drug-vendor,66,66,66,True,6,6,46,"[{""word"": ""drug-vendor"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""Nan"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""petals"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Bagheera"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""`"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,64,10,0
100,52,neural,2,of,of,92,92,92,True,8,8,39,"[{""word"": ""of"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""wind"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""alarm"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sustaining"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Now"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,66,66,0
100,52,neural,3,two,two,90,90,90,True,4,4,28,"[{""word"": ""two"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""by"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""pulled"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""not"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""my"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,92,92,0
100,52,neural,4,months,.,92,92,92,True,3,4,49,"[{""word"": ""."", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""tracks"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""So"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""marriage"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Puck"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,90,90,0
100,53,neural,1,howled,howled,71,71,71,True,2,2,50,"[{""word"": ""howled"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""behind"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""bestrewn"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""ruin"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""His"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,0
100,53,neural,2,",",plenty,85,85,85,True,2,2,42,"[{""word"": ""plenty"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""is"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""'"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""For"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""splendid"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,71,71,0
100,53,neural,3,and,doctor,74,74,74,True,1,4,39,"[{""word"": ""doctor"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""humanity"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""an"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""room"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Bull"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,85,85,0
100,53,neural,4,torrents,great,71,71,71,True,2,4,43,"[{""word"": ""great"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""up"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""woman"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""the"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Cursed"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,74,74,0
100,54,neural,1,",",our,72,72,72,True,2,3,39,"[{""word"": ""our"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Dick"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""easel"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""already"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,46,10,0
100,54,neural,2,there,lot,94,94,94,True,1,4,44,"[{""word"": ""lot"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""."", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""anxious"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""feet"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""spoke"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,72,72,0
100,54,neural,3,is,so,87,87,87,True,4,4,45,"[{""word"": ""so"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""fall"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Janet"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""veil"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""answered"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,94,94,0
100,54,neural,4,a,put,96,96,96,True,2,3,48,"[{""word"": ""put"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""only"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""--"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Reddy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ought"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,87,87,0
100,55,neural,1,as,as,17,17,17,True,10,10,46,"[{""word"": ""as"", ""timed_overlap"": 10, ""column_overlap"": 10}, {""word"": ""heard"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""dares"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Mrs."", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Well"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,0
100,55,neural,2,thou,thou,17,17,17,True,6,6,32,"[{""word"": ""thou"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""Reddy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""eaten"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""drop"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""always"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,17,17,0
100,55,neural,3,wilt,wilt,28,28,28,True,8,8,35,"[{""word"": ""wilt"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""laughed"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""he"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""all"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""In"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,17,17,0
100,55,neural,4,",",",",32,32,32,True,3,3,32,"[{""word"": "","", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""hands"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""world"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""made"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""this"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,28,28,0
100,56,neural,1,a,a,16,16,16,True,8,8,46,"[{""word"": ""a"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""finish"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Bowser"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Squirrel"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""to"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,0
100,56,neural,2,thing,thing,39,39,39,True,6,6,37,"[{""word"": ""thing"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""finish"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""were"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""more"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""heads"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,16,16,0
100,56,neural,3,into,lot,69,69,69,True,6,6,42,"[{""word"": ""lot"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""after"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""look"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""O"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""little"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,39,39,0
100,56,neural,4,his,bestrewn,85,85,85,True,2,3,40,"[{""word"": ""bestrewn"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""run"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""whereon"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""three"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""save"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,69,69,0
100,57,neural,1,have,have,86,86,86,True,3,3,50,"[{""word"": ""have"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""chop"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""see"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""three"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""months"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,37,10,0
100,57,neural,2,grown,it,92,92,92,True,2,2,45,"[{""word"": ""it"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Dacca"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""dragging"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""flies"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Well"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,86,86,0
100,57,neural,3,very,anything,93,93,93,True,2,4,49,"[{""word"": ""anything"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""eaten"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""once"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""head"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""when"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,92,92,0
100,57,neural,4,still,six,90,90,90,True,2,4,39,"[{""word"": ""six"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""like"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lord"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""girl"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""ca"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,93,93,0
100,58,neural,1,for,at,53,53,53,True,6,6,50,"[{""word"": ""at"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""for"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""very"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""'em"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""when"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,64,10,0
100,58,neural,2,him,him,61,61,61,True,4,4,36,"[{""word"": ""him"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""the"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""little"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Puck"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sensible"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,53,53,0
100,58,neural,3,",",look,63,63,63,True,1,4,36,"[{""word"": ""look"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Great"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""does"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""ca"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""silver"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,61,61,0
100,58,neural,4,all,all,71,71,71,True,4,5,37,"[{""word"": ""all"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""did"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""villagers"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Mrs."", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""remorsefully"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,63,63,0
100,59,neural,1,coming,coming,44,44,44,True,10,10,47,"[{""word"": ""coming"", ""timed_overlap"": 10, ""column_overlap"": 10}, {""word"": ""remorsefully"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Bagheera"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""fellow"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""easel"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,0
100,59,neural,2,out,to,68,68,68,True,3,4,48,"[{""word"": ""to"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""somehow"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""nice"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""out"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""awful"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,44,44,0
100,59,neural,3,now,wise,94,94,94,True,1,3,30,"[{""word"": ""wise"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""remorsefully"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""his"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""be"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""ride"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,68,68,0
100,59,neural,4,",",a,85,85,85,True,3,3,45,"[{""word"": ""a"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""lord"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""nice"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""humanity"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ca"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,94,94,0
100,60,neural,1,plenty,long,80,80,80,True,4,4,46,"[{""word"": ""long"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""pay"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""but"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""deal"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""plenty"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,37,10,0
100,60,neural,2,of,that,97,97,97,True,3,3,49,"[{""word"": ""that"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""before"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""prince"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""three"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""drug-vendor"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,80,80,0
100,60,neural,3,the,Anne,95,95,95,True,2,3,43,"[{""word"": ""Anne"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""let"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""laughed"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""What"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""moment"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,97,97,0
100,60,neural,4,kind,opening,90,90,90,True,3,3,39,"[{""word"": ""opening"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Happy"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""challenge"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""'ve"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""No"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,95,95,0
100,61,neural,1,her,her,19,19,19,True,8,8,42,"[{""word"": ""her"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""did"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""drop"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sat"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""teeth"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,0
100,61,neural,2,long,long,20,20,20,True,7,7,36,"[{""word"": ""long"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""sure"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""have"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""bronze-colored"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""For"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,19,0
100,61,neural,3,",",leafy,62,62,62,True,2,2,51,"[{""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""room"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""this"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Aunt"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,20,20,0
100,61,neural,4,and,I,70,70,70,True,3,3,51,"[{""word"": ""I"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""bestrewn"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pardon"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""our"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""'"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,62,62,0
100,62,neural,1,now,now,15,15,15,True,7,7,46,"[{""word"": ""now"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""back"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""highness"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""behind"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Bill"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,0
